logfc	mating
-4.239838686	rt_M_mated
-4.167457752	rt_M_mated
-3.962870167	rt_M_mated
-3.8963677	rt_M_mated
-3.847637058	rt_M_mated
-3.812264934	rt_M_mated
-3.812026286	rt_M_mated
-3.77954824	rt_M_mated
-3.751525856	rt_M_mated
-3.744109127	rt_M_mated
-3.743878429	rt_M_mated
-3.73106475	rt_M_mated
-3.696145031	rt_M_mated
-3.668557363	rt_M_mated
-3.661329806	rt_M_mated
-3.628089891	rt_M_mated
-3.59619456	rt_M_mated
-3.527288631	rt_M_mated
-3.496513372	rt_M_mated
-3.492625934	rt_M_mated
-3.490969438	rt_M_mated
-3.372770092	rt_M_mated
-3.36625764	rt_M_mated
-3.336447811	rt_M_mated
-3.303969928	rt_M_mated
-3.252841307	rt_M_mated
-3.251743643	rt_M_mated
-3.237797718	rt_M_mated
-3.220486235	rt_M_mated
-3.206276594	rt_M_mated
-3.20436076	rt_M_mated
-3.169538699	rt_M_mated
-3.14420184	rt_M_mated
-3.0453832	rt_M_mated
-2.998799587	rt_M_mated
-2.945731972	rt_M_mated
-2.922440267	rt_M_mated
-2.876773533	rt_M_mated
-2.755223437	rt_M_mated
-2.749708847	rt_M_mated
-2.725448665	rt_M_mated
-2.61848665	rt_M_mated
-2.618404662	rt_M_mated
-2.605882382	rt_M_mated
-2.573699816	rt_M_mated
-2.554612722	rt_M_mated
-2.531934553	rt_M_mated
-2.497890208	rt_M_mated
-2.444765022	rt_M_mated
-2.377801798	rt_M_mated
-2.369363863	rt_M_mated
-2.35450422	rt_M_mated
-2.327227374	rt_M_mated
-2.200562005	rt_M_mated
-2.148991033	rt_M_mated
-2.142685593	rt_M_mated
-2.121116009	rt_M_mated
-2.072621645	rt_M_mated
-2.070132066	rt_M_mated
-2.039858966	rt_M_mated
-2.020290889	rt_M_mated
-2.017309303	rt_M_mated
-1.991190459	rt_M_mated
-1.987926074	rt_M_mated
-1.973186753	rt_M_mated
-1.95033067	rt_M_mated
-1.949297537	rt_M_mated
-1.920498704	rt_M_mated
-1.898015389	rt_M_mated
-1.88389106	rt_M_mated
-1.87350777	rt_M_mated
-1.789651217	rt_M_mated
-1.759310446	rt_M_mated
-1.749036213	rt_M_mated
-1.724972932	rt_M_mated
-1.719660737	rt_M_mated
-1.69475776	rt_M_mated
-1.689739148	rt_M_mated
-1.680883994	rt_M_mated
-1.676978377	rt_M_mated
-1.67445874	rt_M_mated
-1.673707415	rt_M_mated
-1.664321013	rt_M_mated
-1.641926307	rt_M_mated
-1.633507164	rt_M_mated
-1.622370606	rt_M_mated
-1.613627412	rt_M_mated
-1.611791292	rt_M_mated
-1.600267485	rt_M_mated
-1.594207976	rt_M_mated
-1.57478864	rt_M_mated
-1.574187794	rt_M_mated
-1.572109819	rt_M_mated
-1.5669646	rt_M_mated
-1.563773724	rt_M_mated
-1.55885003	rt_M_mated
-1.551696364	rt_M_mated
-1.542737733	rt_M_mated
-1.534144978	rt_M_mated
-1.523672155	rt_M_mated
-1.516284531	rt_M_mated
-1.508535503	rt_M_mated
-1.497215207	rt_M_mated
-1.493439602	rt_M_mated
-1.492704537	rt_M_mated
-1.480931644	rt_M_mated
-1.480915399	rt_M_mated
-1.450657643	rt_M_mated
-1.447585849	rt_M_mated
-1.431755802	rt_M_mated
-1.427626786	rt_M_mated
-1.416687211	rt_M_mated
-1.412630837	rt_M_mated
-1.410569177	rt_M_mated
-1.398672966	rt_M_mated
-1.377462818	rt_M_mated
-1.375084909	rt_M_mated
-1.368389294	rt_M_mated
-1.366929113	rt_M_mated
-1.366697756	rt_M_mated
-1.359621097	rt_M_mated
-1.349022312	rt_M_mated
-1.335343589	rt_M_mated
-1.31707214	rt_M_mated
-1.313899936	rt_M_mated
-1.302347235	rt_M_mated
-1.299556469	rt_M_mated
-1.294398765	rt_M_mated
-1.281493523	rt_M_mated
-1.27865525	rt_M_mated
-1.26185101	rt_M_mated
-1.254349599	rt_M_mated
-1.245921084	rt_M_mated
-1.239834565	rt_M_mated
-1.216905952	rt_M_mated
-1.203127627	rt_M_mated
-1.19916485	rt_M_mated
-1.19819979	rt_M_mated
-1.187922017	rt_M_mated
-1.179011933	rt_M_mated
-1.178400386	rt_M_mated
-1.177443616	rt_M_mated
-1.159594658	rt_M_mated
-1.154838987	rt_M_mated
-1.151101259	rt_M_mated
-1.144104747	rt_M_mated
-1.140414308	rt_M_mated
-1.13732916	rt_M_mated
-1.136022426	rt_M_mated
-1.132854108	rt_M_mated
-1.115557043	rt_M_mated
